Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2009-08-03,NorfolkIsland,14.0,17.9,0.0,5.4,6.9,E,39.0,ESE,E,17.0,22.0,54.0,52.0,1024.0,1022.0,7.0,3.0,15.7,16.9,No,0.0,No
2009-08-04,NorfolkIsland,12.5,18.2,0.0,3.2,7.7,SE,37.0,SSE,SE,15.0,22.0,67.0,57.0,1021.7,1019.5,6.0,3.0,16.7,17.1,No,0.0,No
2009-08-05,NorfolkIsland,15.0,18.4,0.0,4.0,3.6,ESE,44.0,SE,SE,20.0,22.0,83.0,85.0,1022.5,1020.6,8.0,7.0,15.7,17.1,No,0.2,No
2009-08-06,NorfolkIsland,15.6,18.3,0.2,1.8,0.0,E,54.0,ESE,ESE,30.0,30.0,87.0,95.0,1021.2,1019.3,8.0,8.0,17.4,16.8,No,2.0,Yes
2009-08-07,NorfolkIsland,16.1,19.2,2.0,1.0,2.1,ESE,56.0,ESE,ESE,30.0,33.0,93.0,89.0,1019.1,1015.9,8.0,7.0,16.2,16.5,Yes,0.4,No
2009-08-08,NorfolkIsland,16.0,19.5,0.4,3.6,3.3,E,63.0,E,E,30.0,39.0,82.0,80.0,1015.5,1013.2,7.0,7.0,17.4,18.1,No,7.6,Yes
2009-08-09,NorfolkIsland,16.5,20.5,7.6,3.6,1.9,ENE,63.0,N,W,17.0,24.0,91.0,91.0,1010.8,1010.2,5.0,7.0,18.1,17.7,Yes,3.0,Yes
2009-08-10,NorfolkIsland,14.1,18.6,3.0,0.8,8.4,SW,35.0,S,WSW,13.0,17.0,79.0,67.0,1017.9,1017.2,7.0,2.0,15.9,18.6,Yes,0.0,No
2009-08-11,NorfolkIsland,13.6,18.6,0.0,2.0,9.6,SSE,22.0,S,SSE,17.0,9.0,82.0,76.0,1021.5,1020.2,2.0,4.0,16.4,16.6,No,0.4,No
2009-08-12,NorfolkIsland,12.2,18.0,0.4,2.9,10.2,SSE,30.0,SE,SSE,7.0,17.0,76.0,66.0,1021.4,1018.3,1.0,1.0,16.9,17.2,No,0.0,No
2009-08-13,NorfolkIsland,14.9,18.3,0.0,3.4,9.1,SW,44.0,S,SW,20.0,28.0,75.0,72.0,1017.2,1014.6,6.0,7.0,17.0,17.9,No,0.0,No
2009-08-14,NorfolkIsland,14.7,19.5,0.0,5.0,10.1,WSW,39.0,W,WNW,22.0,22.0,72.0,71.0,1015.9,1013.2,6.0,4.0,17.4,18.8,No,0.6,No
2009-08-15,NorfolkIsland,15.5,19.3,0.6,2.6,9.1,SW,46.0,WSW,SW,22.0,26.0,74.0,63.0,1012.7,1011.8,2.0,3.0,17.5,18.6,No,0.2,No
2009-08-16,NorfolkIsland,14.7,18.6,0.2,4.2,9.2,SSW,54.0,WSW,SW,24.0,28.0,70.0,57.0,1016.7,1015.6,2.0,2.0,16.7,17.4,No,1.4,Yes
2009-08-17,NorfolkIsland,14.2,18.9,1.4,7.4,9.3,SSW,46.0,SW,SW,20.0,24.0,55.0,62.0,1019.3,1018.2,1.0,2.0,16.6,18.0,Yes,0.0,No
2009-08-18,NorfolkIsland,13.3,19.7,0.0,3.4,2.8,W,46.0,NW,NW,20.0,19.0,63.0,67.0,1018.8,1014.6,6.0,7.0,17.6,17.8,No,7.0,Yes
2009-08-19,NorfolkIsland,12.7,16.1,7.0,3.0,2.5,SSW,85.0,SW,SSW,39.0,52.0,80.0,84.0,1010.0,1007.2,7.0,8.0,13.5,14.6,Yes,1.8,Yes
2009-08-20,NorfolkIsland,13.3,17.2,1.8,3.8,9.0,S,57.0,S,S,30.0,30.0,63.0,59.0,1015.1,1013.4,3.0,4.0,15.7,16.3,Yes,0.4,No
2009-08-21,NorfolkIsland,13.3,17.6,0.4,4.4,6.3,S,37.0,SE,S,11.0,19.0,84.0,70.0,1017.6,1015.7,6.0,7.0,14.1,16.5,No,1.0,No
2009-08-22,NorfolkIsland,12.6,17.7,1.0,4.0,5.9,WSW,24.0,SSW,WSW,11.0,15.0,86.0,69.0,1018.6,1016.8,7.0,7.0,14.7,16.4,No,2.4,Yes
2009-08-23,NorfolkIsland,12.9,19.3,2.4,2.4,5.1,NW,44.0,NW,SW,28.0,30.0,90.0,78.0,1014.7,1013.3,8.0,5.0,16.0,17.7,Yes,0.0,No
2009-08-24,NorfolkIsland,14.0,17.9,0.0,4.0,9.8,S,33.0,S,SSE,20.0,15.0,60.0,62.0,1019.3,1017.7,2.0,2.0,16.0,16.7,No,0.0,No
2009-08-25,NorfolkIsland,11.4,19.0,0.0,2.4,10.4,NNW,41.0,N,NNW,13.0,19.0,74.0,71.0,1020.2,1017.7,5.0,1.0,16.8,18.2,No,0.0,No
2009-08-26,NorfolkIsland,16.3,20.2,0.0,3.2,6.5,NNW,52.0,NW,NW,24.0,30.0,85.0,83.0,1019.2,1018.5,5.0,7.0,18.4,19.5,No,0.0,No
2009-08-27,NorfolkIsland,18.1,21.8,0.0,2.6,4.9,NW,33.0,NW,WNW,13.0,17.0,94.0,86.0,1023.1,1021.3,8.0,6.0,18.4,19.9,No,0.2,No
2009-08-28,NorfolkIsland,17.0,19.9,0.2,2.6,5.4,NNE,26.0,NNE,NNE,17.0,13.0,89.0,89.0,1022.4,1019.1,6.0,7.0,18.2,18.0,No,3.6,Yes
2009-08-29,NorfolkIsland,16.1,20.3,3.6,2.0,9.7,WNW,33.0,NNW,W,11.0,19.0,84.0,78.0,1018.5,1016.1,2.0,3.0,18.2,19.4,Yes,0.2,No
2009-08-30,NorfolkIsland,14.4,20.7,0.2,3.4,6.7,NNW,50.0,NNW,NNW,13.0,20.0,89.0,87.0,1017.0,1014.1,4.0,7.0,18.1,19.0,No,2.6,Yes
2009-08-31,NorfolkIsland,16.0,19.0,2.6,2.8,2.4,W,48.0,SSE,SE,9.0,17.0,80.0,66.0,1016.5,1016.3,7.0,7.0,17.4,17.3,Yes,1.4,Yes
2009-09-01,NorfolkIsland,14.5,18.3,1.4,2.0,0.1,SE,31.0,NE,E,11.0,9.0,90.0,79.0,1017.9,1015.2,7.0,7.0,16.8,17.8,Yes,8.6,Yes
2009-09-02,NorfolkIsland,15.3,18.6,8.6,3.6,10.1,SE,44.0,SE,SE,24.0,22.0,67.0,64.0,1021.0,1019.6,3.0,1.0,17.0,17.9,Yes,1.0,No
2009-09-03,NorfolkIsland,13.8,17.6,1.0,4.8,10.4,SE,50.0,SE,SE,28.0,26.0,60.0,60.0,1023.8,1022.6,2.0,1.0,16.7,16.9,No,0.0,No
2009-09-04,NorfolkIsland,14.0,17.6,0.0,6.8,9.3,ESE,50.0,SE,ESE,26.0,22.0,59.0,52.0,1025.5,1023.0,4.0,2.0,15.7,16.6,No,0.0,No
2009-09-05,NorfolkIsland,12.7,17.5,0.0,6.2,6.2,E,50.0,ESE,ESE,26.0,19.0,62.0,65.0,1023.4,1020.2,7.0,7.0,16.3,16.3,No,0.4,No
2009-09-06,NorfolkIsland,13.5,17.9,0.4,6.4,5.4,ESE,46.0,ENE,E,24.0,26.0,46.0,63.0,1023.8,1021.2,5.0,6.0,16.4,16.0,No,0.0,No
2009-09-07,NorfolkIsland,13.4,19.0,0.0,4.0,6.4,ENE,50.0,ENE,ENE,22.0,19.0,62.0,60.0,1023.2,1021.7,7.0,7.0,16.2,16.8,No,0.0,No
2009-09-08,NorfolkIsland,14.7,19.7,0.0,3.2,7.6,ENE,57.0,ENE,NE,30.0,31.0,62.0,67.0,1024.0,1021.9,2.0,7.0,17.3,17.6,No,0.0,No
2009-09-09,NorfolkIsland,16.5,19.1,0.0,8.0,2.8,NE,61.0,NE,NE,39.0,35.0,80.0,82.0,1023.2,1020.9,6.0,6.0,18.0,18.5,No,9.0,Yes
2009-09-10,NorfolkIsland,15.9,19.8,9.0,3.8,1.8,NNE,63.0,NNE,NNE,35.0,26.0,89.0,87.0,1021.8,1020.5,7.0,7.0,17.7,18.6,Yes,45.6,Yes
2009-09-11,NorfolkIsland,16.1,17.9,45.6,2.6,0.0,SW,61.0,NE,NE,31.0,28.0,96.0,95.0,1018.8,1013.6,8.0,8.0,17.0,17.4,Yes,38.6,Yes
2009-09-12,NorfolkIsland,14.3,18.3,38.6,2.6,10.0,SSW,74.0,SW,SW,35.0,35.0,74.0,67.0,1015.2,1014.4,6.0,3.0,17.2,17.3,Yes,0.0,No
2009-09-13,NorfolkIsland,15.9,18.5,0.0,6.8,0.8,SSW,81.0,S,SSE,37.0,35.0,85.0,92.0,1015.6,1014.3,7.0,8.0,17.2,17.4,No,0.6,No
2009-09-14,NorfolkIsland,16.2,19.5,0.6,3.4,5.2,SE,54.0,SE,ESE,28.0,28.0,82.0,75.0,1019.5,1017.0,7.0,6.0,17.6,18.6,No,0.0,No
2009-09-15,NorfolkIsland,15.8,18.7,0.0,3.4,2.8,SE,46.0,SE,SE,24.0,28.0,75.0,64.0,1020.5,1017.9,7.0,6.0,17.3,18.0,No,1.2,Yes
2009-09-16,NorfolkIsland,15.1,19.2,1.2,4.2,2.8,SE,39.0,SE,SE,26.0,22.0,89.0,72.0,1020.8,1018.8,7.0,7.0,16.7,18.2,Yes,1.2,Yes
2009-09-17,NorfolkIsland,15.9,18.9,1.2,4.8,5.1,SSE,41.0,SSE,S,19.0,24.0,62.0,68.0,1023.7,1021.7,8.0,7.0,16.8,17.3,Yes,0.0,No
2009-09-18,NorfolkIsland,14.5,19.4,0.0,4.8,4.8,SSE,28.0,SE,SE,11.0,13.0,57.0,59.0,1024.6,1021.8,7.0,6.0,17.3,17.7,No,0.0,No
2009-09-19,NorfolkIsland,13.8,19.1,0.0,2.6,0.8,W,31.0,WNW,NW,15.0,13.0,57.0,58.0,1022.2,1018.9,8.0,7.0,16.6,17.8,No,0.0,No
2009-09-20,NorfolkIsland,15.4,20.5,0.0,3.4,7.0,WNW,46.0,NW,NW,26.0,30.0,72.0,77.0,1017.6,1014.5,7.0,7.0,18.4,19.0,No,2.0,Yes
2009-09-21,NorfolkIsland,15.3,20.1,2.0,4.0,8.9,WNW,31.0,WNW,WNW,19.0,19.0,82.0,76.0,1016.7,1014.7,6.0,2.0,18.3,19.5,Yes,0.8,No
2009-09-22,NorfolkIsland,15.7,20.3,0.8,4.2,4.8,E,24.0,SE,NNE,13.0,9.0,83.0,76.0,1018.2,1016.3,6.0,4.0,18.0,18.9,No,0.0,No
2009-09-23,NorfolkIsland,15.2,21.2,0.0,2.0,10.4,NNW,43.0,NNW,NW,15.0,24.0,82.0,81.0,1017.2,1014.1,1.0,5.0,18.4,20.6,No,0.0,No
2009-09-24,NorfolkIsland,17.9,20.9,0.0,5.2,4.4,,59.0,NNW,W,24.0,28.0,83.0,77.0,1010.3,1008.4,3.0,8.0,20.1,16.7,No,3.4,Yes
2009-09-25,NorfolkIsland,14.6,20.4,3.4,2.6,9.8,W,50.0,WSW,WSW,28.0,31.0,72.0,60.0,1014.1,1013.4,1.0,1.0,18.4,19.8,Yes,0.0,No
2009-09-26,NorfolkIsland,15.8,20.1,0.0,6.6,10.7,SW,37.0,WSW,SW,22.0,22.0,63.0,63.0,1017.3,1014.8,1.0,1.0,18.5,19.0,No,0.0,No
2009-09-27,NorfolkIsland,14.2,20.0,0.0,5.6,9.6,NNW,44.0,NNW,NW,15.0,20.0,63.0,62.0,1014.1,1011.0,4.0,6.0,17.9,18.9,No,3.6,Yes
2009-09-28,NorfolkIsland,15.4,20.1,3.6,4.2,7.4,NW,56.0,SW,WNW,19.0,17.0,81.0,62.0,1009.4,1007.6,7.0,2.0,18.2,19.1,Yes,0.0,No
2009-09-29,NorfolkIsland,16.5,19.5,0.0,5.6,0.1,NW,46.0,NW,WNW,28.0,28.0,69.0,70.0,1010.3,1009.2,8.0,7.0,18.6,19.0,No,0.0,No
2009-09-30,NorfolkIsland,16.1,19.9,0.0,3.6,9.0,WSW,54.0,WSW,WSW,24.0,31.0,64.0,78.0,1015.3,1014.2,1.0,7.0,18.4,17.1,No,0.2,No
2009-10-01,NorfolkIsland,15.5,19.5,0.2,4.8,10.9,SW,43.0,SW,SSW,28.0,24.0,52.0,51.0,1019.5,1017.9,2.0,1.0,17.7,18.4,No,0.0,No
2009-10-02,NorfolkIsland,12.6,19.8,0.0,6.4,10.6,W,33.0,WSW,W,19.0,17.0,59.0,55.0,1021.3,1017.9,4.0,1.0,18.2,19.1,No,0.0,No
2009-10-03,NorfolkIsland,14.4,20.5,0.0,5.4,1.6,NNE,39.0,NW,NNW,15.0,17.0,57.0,63.0,1019.1,1015.6,8.0,7.0,18.1,19.0,No,0.0,No
2009-10-04,NorfolkIsland,17.2,20.9,0.0,4.0,1.2,NW,52.0,NNW,NW,24.0,22.0,83.0,93.0,1013.9,1011.3,4.0,8.0,20.0,18.0,No,7.8,Yes
2009-10-05,NorfolkIsland,14.1,18.2,7.8,3.4,8.0,SSE,41.0,SE,SE,22.0,22.0,55.0,49.0,1016.9,1015.7,3.0,3.0,16.8,16.6,Yes,0.0,No
2009-10-06,NorfolkIsland,13.4,18.5,0.0,5.6,7.7,SE,39.0,ESE,ESE,17.0,17.0,46.0,51.0,1020.4,1018.9,7.0,7.0,16.5,17.3,No,0.0,No
2009-10-07,NorfolkIsland,13.0,19.0,0.0,5.2,8.4,E,44.0,E,ENE,24.0,30.0,55.0,52.0,1022.1,1019.7,7.0,6.0,17.0,18.0,No,0.0,No
2009-10-08,NorfolkIsland,14.8,20.3,0.0,8.0,5.4,NNE,70.0,NNE,NNE,28.0,35.0,65.0,76.0,1016.1,1011.1,3.0,8.0,18.6,18.6,No,17.2,Yes
2009-10-09,NorfolkIsland,16.0,19.7,17.2,5.2,10.2,W,63.0,WNW,WSW,31.0,43.0,70.0,60.0,1007.2,1006.5,5.0,3.0,18.9,19.2,Yes,0.8,No
2009-10-10,NorfolkIsland,13.1,18.3,0.8,6.8,10.1,SW,59.0,SW,SW,33.0,39.0,52.0,55.0,1013.2,1012.9,3.0,5.0,16.0,16.3,No,0.8,No
2009-10-11,NorfolkIsland,,17.5,0.8,7.0,7.9,S,35.0,SSE,SE,19.0,17.0,69.0,62.0,1018.1,1016.8,3.0,5.0,15.6,16.2,No,1.0,No
2009-10-12,NorfolkIsland,12.1,18.4,1.0,3.2,6.2,SSW,28.0,SE,SSW,9.0,19.0,76.0,48.0,1018.0,1015.4,6.0,3.0,14.9,17.2,No,0.0,No
2009-10-13,NorfolkIsland,12.0,19.3,0.0,4.0,9.5,WNW,35.0,WNW,WNW,15.0,19.0,62.0,59.0,1018.4,1016.2,2.0,1.0,17.5,18.4,No,0.0,No
2009-10-14,NorfolkIsland,15.4,21.0,0.0,5.6,10.4,NNW,46.0,N,NNW,22.0,24.0,67.0,68.0,1018.1,1015.2,1.0,1.0,19.2,19.6,No,0.0,No
2009-10-15,NorfolkIsland,17.5,21.8,0.0,5.6,9.4,N,52.0,N,NNW,24.0,22.0,81.0,79.0,1015.3,1014.2,6.0,1.0,19.2,20.8,No,0.0,No
2009-10-16,NorfolkIsland,18.8,22.2,0.0,5.0,10.8,N,41.0,NNW,NNW,17.0,13.0,83.0,76.0,1017.5,1014.7,4.0,1.0,21.3,21.3,No,0.0,No
2009-10-17,NorfolkIsland,18.6,21.4,0.0,4.0,3.4,NW,39.0,NW,WNW,19.0,28.0,89.0,92.0,1015.0,1013.2,7.0,8.0,20.0,20.2,No,0.2,No
2009-10-18,NorfolkIsland,16.5,20.6,0.2,4.2,11.2,SW,46.0,WSW,SW,20.0,28.0,60.0,55.0,1017.0,1015.6,1.0,3.0,18.8,19.4,No,1.8,Yes
2009-10-19,NorfolkIsland,14.5,19.4,1.8,7.8,11.6,SSW,46.0,SSW,S,28.0,28.0,56.0,56.0,1019.3,1018.2,2.0,6.0,16.7,17.6,Yes,0.0,No
2009-10-20,NorfolkIsland,13.1,19.2,0.0,7.4,8.4,SW,46.0,SW,S,15.0,20.0,62.0,53.0,1021.2,1019.9,5.0,3.0,16.7,18.7,No,0.0,No
2009-10-21,NorfolkIsland,14.1,19.5,0.0,4.8,11.8,S,31.0,S,ESE,19.0,20.0,59.0,60.0,1024.9,1023.8,2.0,3.0,18.2,18.6,No,0.0,No
2009-10-22,NorfolkIsland,13.9,19.4,0.0,7.0,7.4,SW,35.0,E,SSW,7.0,17.0,48.0,49.0,1025.0,1023.2,7.0,3.0,17.4,18.5,No,0.0,No
2009-10-23,NorfolkIsland,13.9,19.7,0.0,4.6,10.7,SW,31.0,WSW,SSW,13.0,20.0,59.0,55.0,1023.3,1021.0,5.0,1.0,17.6,18.7,No,0.0,No
2009-10-24,NorfolkIsland,14.3,20.2,0.0,5.2,10.1,SSE,28.0,ESE,SSE,13.0,15.0,57.0,63.0,1021.8,1019.4,3.0,3.0,18.8,19.0,No,0.0,No
2009-10-25,NorfolkIsland,11.0,20.3,0.0,5.8,11.1,WNW,26.0,W,WNW,9.0,15.0,60.0,59.0,1019.2,1017.3,1.0,3.0,18.6,19.5,No,0.0,No
2009-10-26,NorfolkIsland,14.3,21.6,0.0,3.4,11.8,SW,35.0,NW,W,17.0,22.0,66.0,69.0,1019.3,1018.0,1.0,4.0,19.2,20.7,No,0.0,No
2009-10-27,NorfolkIsland,16.7,20.2,0.0,8.0,10.0,SW,54.0,SW,S,28.0,26.0,63.0,58.0,1019.7,1018.9,3.0,7.0,18.6,17.3,No,0.0,No
2009-10-28,NorfolkIsland,14.8,20.4,0.0,6.8,9.8,S,44.0,SSE,S,30.0,28.0,41.0,55.0,1020.3,1019.0,1.0,5.0,18.0,17.8,No,0.2,No
2009-10-29,NorfolkIsland,14.8,20.9,0.2,6.8,7.0,S,41.0,S,S,22.0,24.0,71.0,69.0,1020.5,1018.8,7.0,3.0,17.0,18.4,No,0.2,No
2009-10-30,NorfolkIsland,14.6,19.0,0.2,6.8,7.4,SE,39.0,SE,SE,19.0,19.0,56.0,52.0,1021.3,1019.8,7.0,6.0,16.5,17.6,No,0.4,No
2009-10-31,NorfolkIsland,13.4,19.4,0.4,6.2,11.4,SE,37.0,SE,SE,19.0,20.0,50.0,54.0,1022.8,1021.3,5.0,1.0,17.1,17.8,No,0.2,No
2009-11-01,NorfolkIsland,14.2,19.6,0.2,6.8,6.4,ESE,39.0,SE,SE,17.0,24.0,55.0,65.0,1022.6,1020.5,5.0,7.0,17.6,17.2,No,0.4,No
2009-11-02,NorfolkIsland,14.1,19.6,0.4,5.4,12.4,SSE,33.0,SE,ESE,15.0,15.0,58.0,55.0,1021.2,1018.7,3.0,2.0,18.2,18.2,No,0.0,No
2009-11-03,NorfolkIsland,15.4,21.4,0.0,5.8,10.5,W,37.0,W,WSW,20.0,24.0,63.0,57.0,1018.9,1017.5,2.0,3.0,18.8,20.7,No,2.4,Yes
2009-11-04,NorfolkIsland,14.0,21.2,2.4,6.4,12.3,WSW,28.0,WNW,SW,9.0,19.0,71.0,64.0,1019.9,1019.1,1.0,3.0,19.0,20.3,Yes,0.0,No
2009-11-05,NorfolkIsland,13.2,21.9,0.0,6.2,12.5,SW,22.0,SSW,S,4.0,9.0,60.0,61.0,1021.2,1020.2,0.0,1.0,20.5,21.2,No,0.0,No
2009-11-06,NorfolkIsland,15.4,21.9,0.0,4.0,8.6,SW,24.0,SE,SSE,7.0,13.0,72.0,68.0,1024.5,1024.2,2.0,5.0,20.0,20.3,No,2.4,Yes
2009-11-07,NorfolkIsland,16.6,20.1,2.4,3.0,1.1,ESE,43.0,ESE,SE,17.0,20.0,94.0,80.0,1027.4,1026.5,8.0,8.0,18.2,18.7,Yes,0.0,No
2009-11-08,NorfolkIsland,15.2,19.4,0.0,4.0,4.7,SE,43.0,SE,SE,28.0,24.0,59.0,61.0,1027.4,1025.1,8.0,7.0,16.3,17.7,No,0.0,No
2009-11-09,NorfolkIsland,15.9,20.4,0.0,7.6,3.3,S,39.0,SSE,S,22.0,22.0,52.0,58.0,1023.1,1020.4,7.0,7.0,17.4,17.8,No,0.0,No
2009-11-10,NorfolkIsland,16.1,20.9,0.0,6.0,9.1,SSE,35.0,SSE,S,17.0,22.0,45.0,56.0,1020.3,1018.3,6.0,3.0,18.0,19.0,No,0.0,No
2009-11-11,NorfolkIsland,15.4,21.1,0.0,6.6,10.2,SSW,33.0,SSW,SSW,17.0,24.0,63.0,55.0,1019.7,1018.2,7.0,1.0,19.3,20.1,No,0.0,No
2009-11-12,NorfolkIsland,16.6,21.3,0.0,5.4,6.1,SSW,30.0,WSW,SW,19.0,17.0,64.0,70.0,1019.2,1016.8,2.0,7.0,20.1,20.4,No,0.0,No
2009-11-13,NorfolkIsland,15.7,21.2,0.0,4.6,10.6,S,31.0,SSW,SW,19.0,20.0,64.0,51.0,1018.1,1017.0,2.0,1.0,19.6,20.0,No,0.0,No
2009-11-14,NorfolkIsland,13.9,20.8,0.0,8.0,11.1,E,30.0,E,NE,20.0,13.0,58.0,59.0,1019.2,1017.8,1.0,3.0,19.4,19.8,No,0.0,No
2009-11-15,NorfolkIsland,13.9,22.3,0.0,6.0,13.0,WNW,33.0,NNE,WNW,11.0,19.0,58.0,59.0,1016.7,1015.4,1.0,3.0,19.5,20.8,No,0.0,No
2009-11-16,NorfolkIsland,15.8,22.8,0.0,6.0,12.6,WNW,35.0,WNW,WNW,15.0,22.0,68.0,60.0,1015.6,1013.7,1.0,1.0,20.3,21.8,No,0.0,No
2009-11-17,NorfolkIsland,16.8,23.6,0.0,5.0,11.7,N,39.0,NNW,N,15.0,17.0,66.0,67.0,1014.1,1011.7,4.0,2.0,20.7,23.0,No,0.0,No
2009-11-18,NorfolkIsland,19.9,23.8,0.0,5.4,10.5,NW,44.0,NW,NW,26.0,22.0,86.0,78.0,1011.9,1010.7,7.0,2.0,21.7,22.4,No,2.8,Yes
2009-11-19,NorfolkIsland,17.7,21.7,2.8,7.8,7.6,SE,37.0,SE,SE,20.0,24.0,61.0,63.0,1016.2,1015.5,7.0,7.0,19.9,20.4,Yes,0.0,No
2009-11-20,NorfolkIsland,16.7,21.3,0.0,8.0,3.0,SSE,37.0,E,ESE,19.0,19.0,62.0,61.0,1019.8,1018.4,7.0,7.0,18.6,19.7,No,0.0,No
2009-11-21,NorfolkIsland,16.6,21.6,0.0,6.0,6.1,NE,35.0,SE,NNE,13.0,15.0,65.0,60.0,1020.9,1019.1,7.0,6.0,18.9,20.3,No,0.0,No
2009-11-22,NorfolkIsland,17.0,22.5,0.0,6.0,10.1,ENE,35.0,E,ENE,15.0,13.0,62.0,61.0,1021.7,1021.3,5.0,5.0,20.3,21.8,No,0.0,No
2009-11-23,NorfolkIsland,16.4,21.7,0.0,6.2,2.7,ENE,33.0,E,E,17.0,17.0,66.0,67.0,1022.8,1021.3,7.0,7.0,20.1,20.2,No,0.0,No
2009-11-24,NorfolkIsland,17.6,22.1,0.0,5.4,3.5,SE,39.0,SE,SE,15.0,28.0,75.0,71.0,1023.1,1022.2,7.0,7.0,19.7,20.6,No,0.0,No
2009-11-25,NorfolkIsland,18.2,23.0,0.0,7.0,6.7,SE,39.0,SSE,SSE,20.0,24.0,82.0,70.0,1021.1,1019.1,7.0,4.0,20.9,21.6,No,0.0,No
2009-11-26,NorfolkIsland,17.5,22.7,0.0,5.8,13.0,SSE,35.0,SE,SE,22.0,24.0,66.0,60.0,1019.6,1018.1,1.0,0.0,21.0,21.5,No,0.0,No
2009-11-27,NorfolkIsland,16.1,23.1,0.0,8.6,13.0,E,35.0,E,E,20.0,22.0,62.0,62.0,1018.6,1016.3,1.0,1.0,21.7,21.7,No,0.0,No
2009-11-28,NorfolkIsland,15.5,23.9,0.0,8.0,13.1,WNW,35.0,NNW,WNW,15.0,20.0,66.0,63.0,1015.5,1013.8,4.0,2.0,21.2,22.1,No,0.0,No
2009-11-29,NorfolkIsland,17.7,24.7,0.0,8.0,13.1,NW,31.0,NW,N,15.0,15.0,68.0,60.0,1015.5,1013.5,4.0,1.0,21.4,23.5,No,0.0,No
2009-11-30,NorfolkIsland,20.0,24.3,0.0,6.4,4.6,N,44.0,NNE,NE,26.0,26.0,79.0,95.0,1014.3,1012.1,6.0,8.0,22.8,19.9,No,12.8,Yes
2009-12-01,NorfolkIsland,19.1,25.0,12.8,2.0,11.9,NNW,30.0,NNW,N,17.0,15.0,79.0,74.0,1014.5,1013.9,2.0,2.0,22.6,23.9,Yes,0.0,No
2009-12-02,NorfolkIsland,21.1,25.4,0.0,5.0,10.3,NW,41.0,NNW,WNW,22.0,22.0,88.0,90.0,1015.4,1015.3,7.0,7.0,23.2,23.4,No,0.0,No
2009-12-03,NorfolkIsland,20.1,24.6,0.0,6.2,11.3,SW,31.0,SSW,S,19.0,15.0,76.0,65.0,1015.2,1014.6,7.0,2.0,22.4,23.1,No,0.0,No
2009-12-04,NorfolkIsland,17.6,23.9,0.0,6.4,12.3,SSE,35.0,SSE,SSE,24.0,22.0,70.0,54.0,1017.7,1017.1,5.0,1.0,21.4,22.8,No,0.0,No
2009-12-05,NorfolkIsland,16.8,23.2,0.0,7.4,13.1,S,30.0,S,SSE,15.0,19.0,48.0,45.0,1019.8,1018.4,2.0,1.0,21.3,22.6,No,0.0,No
2009-12-06,NorfolkIsland,17.4,23.8,0.0,9.2,10.7,W,26.0,NNE,SE,11.0,13.0,53.0,54.0,1020.0,1018.7,7.0,2.0,21.6,21.7,No,0.0,No
2009-12-07,NorfolkIsland,16.5,24.5,0.0,7.0,13.3,SSE,28.0,S,SSE,13.0,13.0,49.0,57.0,1020.4,1019.2,1.0,1.0,22.5,22.6,No,0.0,No
2009-12-08,NorfolkIsland,17.1,24.8,0.0,10.0,11.9,NE,28.0,ESE,E,17.0,13.0,62.0,57.0,1019.3,1017.8,1.0,4.0,23.2,24.3,No,0.0,No
2009-12-09,NorfolkIsland,17.4,24.5,0.0,5.4,8.3,ENE,30.0,ENE,ENE,11.0,17.0,56.0,57.0,1018.5,1017.1,3.0,3.0,23.5,23.4,No,0.0,No
2009-12-10,NorfolkIsland,17.5,25.7,0.0,5.4,12.7,NE,31.0,NE,ENE,15.0,17.0,67.0,58.0,1018.8,1017.1,3.0,3.0,23.4,23.2,No,0.0,No
2009-12-11,NorfolkIsland,17.8,25.0,0.0,7.0,,,,ENE,ENE,19.0,17.0,57.0,53.0,1017.9,1016.0,1.0,1.0,23.3,24.2,No,0.0,No
2009-12-12,NorfolkIsland,17.7,24.7,0.0,,6.5,SSW,26.0,,SSE,,9.0,,61.0,,1015.3,,7.0,,23.2,No,0.0,No
2009-12-13,NorfolkIsland,17.5,25.9,0.0,6.2,10.9,SSE,31.0,NE,SE,17.0,11.0,68.0,55.0,1016.2,1015.2,3.0,2.0,22.1,24.2,No,0.0,No
2009-12-14,NorfolkIsland,18.3,24.0,0.0,4.0,5.8,SE,30.0,SE,SE,15.0,15.0,85.0,68.0,1016.5,1015.3,7.0,5.0,20.5,23.0,No,0.0,No
2009-12-15,NorfolkIsland,17.4,23.7,0.0,5.2,8.8,SE,52.0,WSW,SE,15.0,26.0,64.0,54.0,1016.7,1016.4,1.0,7.0,22.1,21.6,No,0.0,No
2009-12-16,NorfolkIsland,17.1,22.3,0.0,8.4,11.9,SE,52.0,SE,SE,26.0,28.0,44.0,42.0,1020.3,1020.2,1.0,3.0,20.7,20.8,No,0.0,No
2009-12-17,NorfolkIsland,17.2,22.7,0.0,11.0,9.5,ESE,46.0,ESE,SE,19.0,24.0,53.0,54.0,1024.1,1023.2,7.0,2.0,20.0,20.7,No,0.0,No
2009-12-18,NorfolkIsland,15.6,23.4,0.0,9.0,12.8,E,35.0,ENE,ENE,28.0,22.0,51.0,52.0,1023.5,1022.0,1.0,1.0,21.3,22.2,No,0.0,No
